RadiomicsFeature,RadiomicsValue
mask_all__t1__follow_up_4__original_glcm_Imc1,-0.2840909784152344
mask_all__t1__follow_up_4__original_glcm_Imc2,0.9756641017673068
mask_all__t1__follow_up_4__original_glcm_InverseVariance,0.190560480100477
mask_all__t1__follow_up_4__original_glcm_JointAverage,43.47584169124583
mask_all__t1__follow_up_4__original_glcm_JointEnergy,0.0020056363562839
mask_all__t1__follow_up_4__original_glcm_JointEntropy,9.373298387789996
mask_all__t1__follow_up_4__original_glcm_MCC,0.8382121381572385
mask_all__t1__follow_up_4__original_glcm_MaximumProbability,0.0080609581072816
mask_all__t1__follow_up_4__original_glcm_SumAverage,86.9516833824917
mask_all__t1__follow_up_4__original_glcm_SumEntropy,6.310685635598871
mask_all__t1__follow_up_4__original_glcm_SumSquares,148.53728714717346
mask_all__t1__follow_up_4__original_glrlm_GrayLevelNonUniformity,32.54934371446265
mask_all__t1__follow_up_4__original_glrlm_GrayLevelNonUniformityNormalized,0.0271599171538403
mask_all__t1__follow_up_4__original_glrlm_GrayLevelVariance,146.081079970768
mask_all__t1__follow_up_4__original_glrlm_HighGrayLevelRunEmphasis,2036.1706642930665
mask_all__t1__follow_up_4__original_glrlm_LongRunEmphasis,1.1751881233637549
mask_all__t1__follow_up_4__original_glrlm_LongRunHighGrayLevelEmphasis,2408.1850020254487
mask_all__t1__follow_up_4__original_glrlm_LongRunLowGrayLevelEmphasis,0.0026117304600862
mask_all__t1__follow_up_4__original_glrlm_LowGrayLevelRunEmphasis,0.0024162320534004
mask_all__t1__follow_up_4__original_glrlm_RunEntropy,5.7472838510312165
mask_all__t1__follow_up_4__original_glrlm_RunLengthNonUniformity,1083.086474777886
mask_all__t1__follow_up_4__original_glrlm_RunLengthNonUniformityNormalized,0.9032185992356196
mask_all__t1__follow_up_4__original_glrlm_RunPercentage,0.948089094449854
mask_all__t1__follow_up_4__original_glrlm_RunVariance,0.0614788705973359
mask_all__t1__follow_up_4__original_glrlm_ShortRunEmphasis,0.9611786073980192
mask_all__t1__follow_up_4__original_glrlm_ShortRunHighGrayLevelEmphasis,1953.8861987657608
mask_all__t1__follow_up_4__original_glrlm_ShortRunLowGrayLevelEmphasis,0.0023714294900154
mask_all__t1__follow_up_4__original_glszm_GrayLevelNonUniformity,14.32484076433121
mask_all__t1__follow_up_4__original_glszm_GrayLevelNonUniformityNormalized,0.0228102559941579
mask_all__t1__follow_up_4__original_glszm_GrayLevelVariance,176.6708690007708
mask_all__t1__follow_up_4__original_glszm_HighGrayLevelZoneEmphasis,1955.9522292993631
mask_all__t1__follow_up_4__original_glszm_LargeAreaEmphasis,8.52547770700637
mask_all__t1__follow_up_4__original_glszm_LargeAreaHighGrayLevelEmphasis,18586.214968152864
mask_all__t1__follow_up_4__original_glszm_LargeAreaLowGrayLevelEmphasis,0.0103279437643751
mask_all__t1__follow_up_4__original_glszm_LowGrayLevelZoneEmphasis,0.0034749743944558
mask_all__t1__follow_up_4__original_glszm_SizeZoneNonUniformity,267.4012738853503
mask_all__t1__follow_up_4__original_glszm_SizeZoneNonUniformityNormalized,0.4257982068238062
mask_all__t1__follow_up_4__original_glszm_SmallAreaEmphasis,0.6782835070180145
mask_all__t1__follow_up_4__original_glszm_SmallAreaHighGrayLevelEmphasis,1296.1217508461746
mask_all__t1__follow_up_4__original_glszm_SmallAreaLowGrayLevelEmphasis,0.0029883630664581
mask_all__t1__follow_up_4__original_glszm_ZoneEntropy,7.102175486077147
mask_all__t1__follow_up_4__original_glszm_ZonePercentage,0.4968354430379746
mask_all__t1__follow_up_4__original_glszm_ZoneVariance,4.474360014605054
mask_all__t1__follow_up_4__original_gldm_DependenceEntropy,7.356330298809169
mask_all__t1__follow_up_4__original_gldm_DependenceNonUniformity,311.2262658227848
mask_all__t1__follow_up_4__original_gldm_DependenceNonUniformityNormalized,0.2462233115686588
mask_all__t1__follow_up_4__original_gldm_DependenceVariance,1.6403796466912357
mask_all__t1__follow_up_4__original_gldm_GrayLevelNonUniformity,34.824367088607595
mask_all__t1__follow_up_4__original_gldm_GrayLevelVariance,143.82788653160554
mask_all__t1__follow_up_4__original_gldm_HighGrayLevelEmphasis,2040.692246835443
mask_all__t1__follow_up_4__original_gldm_LargeDependenceEmphasis,7.161392405063292
mask_all__t1__follow_up_4__original_gldm_LargeDependenceHighGrayLevelEmphasis,15170.37262658228
mask_all__t1__follow_up_4__original_gldm_LargeDependenceLowGrayLevelEmphasis,0.00876637699011
mask_all__t1__follow_up_4__original_gldm_LowGrayLevelEmphasis,0.0023492794674973
mask_all__t1__follow_up_4__original_gldm_SmallDependenceEmphasis,0.4176186305218289
mask_all__t1__follow_up_4__original_gldm_SmallDependenceHighGrayLevelEmphasis,813.590914613472
mask_all__t1__follow_up_4__original_gldm_SmallDependenceLowGrayLevelEmphasis,0.0016051903103477
mask_all__t1__follow_up_4__original_ngtdm_Busyness,0.0263133865321767
mask_all__t1__follow_up_4__original_ngtdm_Coarseness,0.0114006225454554
mask_all__t1__follow_up_4__original_ngtdm_Complexity,5677.661638380648
mask_all__t1__follow_up_4__original_ngtdm_Contrast,0.2014286766007017
mask_all__t1__follow_up_4__original_ngtdm_Strength,20.437883267112355
mask_oedema__t1__follow_up_4__original_shape_Elongation,0.7221548415844259
mask_oedema__t1__follow_up_4__original_shape_Flatness,0.4235498381533844
mask_oedema__t1__follow_up_4__original_shape_LeastAxisLength,8.30413690474466
mask_oedema__t1__follow_up_4__original_shape_MajorAxisLength,19.60604433459233
mask_oedema__t1__follow_up_4__original_shape_Maximum2DDiameterColumn,17.26267650163207
mask_oedema__t1__follow_up_4__original_shape_Maximum2DDiameterRow,20.8806130178211
mask_oedema__t1__follow_up_4__original_shape_Maximum2DDiameterSlice,22.13594362117865
mask_oedema__t1__follow_up_4__original_shape_Maximum3DDiameter,23.17326045251293
mask_oedema__t1__follow_up_4__original_shape_MeshVolume,1040.75
mask_oedema__t1__follow_up_4__original_shape_MinorAxisLength,14.15859984054475
mask_oedema__t1__follow_up_4__original_shape_Sphericity,0.6295160526774957
mask_oedema__t1__follow_up_4__original_shape_SurfaceArea,788.9356752811218
mask_oedema__t1__follow_up_4__original_shape_SurfaceVolumeRatio,0.7580453281586566
mask_oedema__t1__follow_up_4__original_shape_VoxelVolume,1062.0
mask_oedema__t1__follow_up_4__original_firstorder_10Percentile,856.0293739487709
mask_oedema__t1__follow_up_4__original_firstorder_90Percentile,966.5014028120922
mask_oedema__t1__follow_up_4__original_firstorder_Energy,887042991.8944278
mask_oedema__t1__follow_up_4__original_firstorder_Entropy,5.058378781813037
mask_oedema__t1__follow_up_4__original_firstorder_InterquartileRange,57.08955664787209
mask_oedema__t1__follow_up_4__original_firstorder_Kurtosis,3.807576937581893
mask_oedema__t1__follow_up_4__original_firstorder_MeanAbsoluteDeviation,33.526624633851746
mask_oedema__t1__follow_up_4__original_firstorder_Mean,912.9435917700326
mask_oedema__t1__follow_up_4__original_firstorder_Median,916.7681157634532
mask_oedema__t1__follow_up_4__original_firstorder_Range,325.397820095464
mask_oedema__t1__follow_up_4__original_firstorder_RobustMeanAbsoluteDeviation,23.39597182461336
mask_oedema__t1__follow_up_4__original_firstorder_RootMeanSquared,913.9239872738472
mask_oedema__t1__follow_up_4__original_firstorder_Skewness,-0.4344487976352314
mask_oedema__t1__follow_up_4__original_firstorder_TotalEnergy,887042991.8944278
mask_oedema__t1__follow_up_4__original_firstorder_Uniformity,0.0348842570426406
mask_oedema__t1__follow_up_4__original_firstorder_Variance,1791.0527605592445
mask_oedema__t1__follow_up_4__original_glcm_Autocorrelation,2107.2728276946714
mask_oedema__t1__follow_up_4__original_glcm_ClusterProminence,144341.7216446991
mask_oedema__t1__follow_up_4__original_glcm_ClusterShade,-1019.036237166228
mask_oedema__t1__follow_up_4__original_glcm_ClusterTendency,222.20954791658792
mask_oedema__t1__follow_up_4__original_glcm_Contrast,41.78304574075576
mask_oedema__t1__follow_up_4__original_glcm_Correlation,0.6825046981954522
mask_oedema__t1__follow_up_4__original_glcm_DifferenceAverage,4.795029958719389
mask_oedema__t1__follow_up_4__original_glcm_DifferenceEntropy,3.6779718437974216
mask_oedema__t1__follow_up_4__original_glcm_DifferenceVariance,17.9208684691741
mask_oedema__t1__follow_up_4__original_glcm_Id,0.292842415813434
mask_oedema__t1__follow_up_4__original_glcm_Idm,0.2010255398497089
mask_oedema__t1__follow_up_4__original_glcm_Idmn,0.990853747116583
mask_oedema__t1__follow_up_4__original_glcm_Idn,0.9354385641946192
mask_oedema__t1__follow_up_4__original_glcm_Imc1,-0.2219831841704594
mask_oedema__t1__follow_up_4__original_glcm_Imc2,0.9399950423529332
mask_oedema__t1__follow_up_4__original_glcm_InverseVariance,0.2112785247066607
mask_oedema__t1__follow_up_4__original_glcm_JointAverage,45.41074205583883
mask_oedema__t1__follow_up_4__original_glcm_JointEnergy,0.0026950069033849
mask_oedema__t1__follow_up_4__original_glcm_JointEntropy,8.901060841410253
mask_oedema__t1__follow_up_4__original_glcm_MCC,0.7598668321432829
mask_oedema__t1__follow_up_4__original_glcm_MaximumProbability,0.0099015757115871
mask_oedema__t1__follow_up_4__original_glcm_SumAverage,90.82148411167768
mask_oedema__t1__follow_up_4__original_glcm_SumEntropy,5.836552076578557
mask_oedema__t1__follow_up_4__original_glcm_SumSquares,65.99814841433597
mask_oedema__t1__follow_up_4__original_glrlm_GrayLevelNonUniformity,34.63468349465705
mask_oedema__t1__follow_up_4__original_glrlm_GrayLevelNonUniformityNormalized,0.0345461102978488
mask_oedema__t1__follow_up_4__original_glrlm_GrayLevelVariance,72.95278564646443
mask_oedema__t1__follow_up_4__original_glrlm_HighGrayLevelRunEmphasis,2105.579542135471
mask_oedema__t1__follow_up_4__original_glrlm_LongRunEmphasis,1.1888919883351254
mask_oedema__t1__follow_up_4__original_glrlm_LongRunHighGrayLevelEmphasis,2497.02354797758
mask_oedema__t1__follow_up_4__original_glrlm_LongRunLowGrayLevelEmphasis,0.0019036037363206
mask_oedema__t1__follow_up_4__original_glrlm_LowGrayLevelRunEmphasis,0.001800765496546
mask_oedema__t1__follow_up_4__original_glrlm_RunEntropy,5.353010489021035
mask_oedema__t1__follow_up_4__original_glrlm_RunLengthNonUniformity,898.4645640366543
mask_oedema__t1__follow_up_4__original_glrlm_RunLengthNonUniformityNormalized,0.8955889801652754
mask_oedema__t1__follow_up_4__original_glrlm_RunPercentage,0.9440098507895116
mask_oedema__t1__follow_up_4__original_glrlm_RunVariance,0.0655045283465673
mask_oedema__t1__follow_up_4__original_glrlm_ShortRunEmphasis,0.9579253510291732
mask_oedema__t1__follow_up_4__original_glrlm_ShortRunHighGrayLevelEmphasis,2018.570859652232
mask_oedema__t1__follow_up_4__original_glrlm_ShortRunLowGrayLevelEmphasis,0.001777746629241
mask_oedema__t1__follow_up_4__original_glszm_GrayLevelNonUniformity,14.987780040733195
mask_oedema__t1__follow_up_4__original_glszm_GrayLevelNonUniformityNormalized,0.030525010266259
mask_oedema__t1__follow_up_4__original_glszm_GrayLevelVariance,91.99940269038208
mask_oedema__t1__follow_up_4__original_glszm_HighGrayLevelZoneEmphasis,2119.1995926680243
mask_oedema__t1__follow_up_4__original_glszm_LargeAreaEmphasis,10.0
mask_oedema__t1__follow_up_4__original_glszm_LargeAreaHighGrayLevelEmphasis,21141.048879837068
mask_oedema__t1__follow_up_4__original_glszm_LargeAreaLowGrayLevelEmphasis,0.0078199697314757
mask_oedema__t1__follow_up_4__original_glszm_LowGrayLevelZoneEmphasis,0.0031141360404804
mask_oedema__t1__follow_up_4__original_glszm_SizeZoneNonUniformity,193.18737270875764
mask_oedema__t1__follow_up_4__original_glszm_SizeZoneNonUniformityNormalized,0.3934569708936001
mask_oedema__t1__follow_up_4__original_glszm_SmallAreaEmphasis,0.6513633787179695
mask_oedema__t1__follow_up_4__original_glszm_SmallAreaHighGrayLevelEmphasis,1386.0519288971473
mask_oedema__t1__follow_up_4__original_glszm_SmallAreaLowGrayLevelEmphasis,0.0029213750392145
mask_oedema__t1__follow_up_4__original_glszm_ZoneEntropy,6.798698526202136
mask_oedema__t1__follow_up_4__original_glszm_ZonePercentage,0.4623352165725047
mask_oedema__t1__follow_up_4__original_glszm_ZoneVariance,5.32172174497368
mask_oedema__t1__follow_up_4__original_gldm_DependenceEntropy,7.055950068004199
mask_oedema__t1__follow_up_4__original_gldm_DependenceNonUniformity,249.38418079096044
mask_oedema__t1__follow_up_4__original_gldm_DependenceNonUniformityNormalized,0.2348250289933714
mask_oedema__t1__follow_up_4__original_gldm_DependenceVariance,1.7056685144399402
mask_oedema__t1__follow_up_4__original_gldm_GrayLevelNonUniformity,37.04708097928437
mask_oedema__t1__follow_up_4__original_gldm_GrayLevelVariance,71.89747961597527
mask_oedema__t1__follow_up_4__original_gldm_HighGrayLevelEmphasis,2103.5979284369114
mask_oedema__t1__follow_up_4__original_gldm_LargeDependenceEmphasis,7.736346516007533
mask_oedema__t1__follow_up_4__original_gldm_LargeDependenceHighGrayLevelEmphasis,15959.26836158192
mask_oedema__t1__follow_up_4__original_gldm_LargeDependenceLowGrayLevelEmphasis,0.0054238562940157
mask_oedema__t1__follow_up_4__original_gldm_LowGrayLevelEmphasis,0.0017300482420223
mask_oedema__t1__follow_up_4__original_gldm_SmallDependenceEmphasis,0.3855212430232607
mask_oedema__t1__follow_up_4__original_gldm_SmallDependenceHighGrayLevelEmphasis,818.7648750699275
mask_oedema__t1__follow_up_4__original_gldm_SmallDependenceLowGrayLevelEmphasis,0.001396123621663
mask_oedema__t1__follow_up_4__original_ngtdm_Busyness,0.038731918797934
mask_oedema__t1__follow_up_4__original_ngtdm_Coarseness,0.0113310440934586
mask_oedema__t1__follow_up_4__original_ngtdm_Complexity,3062.8247170529885
mask_oedema__t1__follow_up_4__original_ngtdm_Contrast,0.168061389964594
mask_oedema__t1__follow_up_4__original_ngtdm_Strength,11.261823542809951
mask_necrosis__fla__follow_up_2__original_shape_Elongation,0.611012947074524
mask_necrosis__fla__follow_up_2__original_shape_Flatness,0.558553300048374
mask_necrosis__fla__follow_up_2__original_shape_LeastAxisLength,3.64607969070456
mask_necrosis__fla__follow_up_2__original_shape_MajorAxisLength,6.5277202558624
mask_necrosis__fla__follow_up_2__original_shape_Maximum2DDiameterColumn,6.324555320336759
mask_necrosis__fla__follow_up_2__original_shape_Maximum2DDiameterRow,6.708203932499369
mask_necrosis__fla__follow_up_2__original_shape_Maximum2DDiameterSlice,5.385164807134504
mask_necrosis__fla__follow_up_2__original_shape_Maximum3DDiameter,7.0
mask_necrosis__fla__follow_up_2__original_shape_MeshVolume,53.25
mask_necrosis__fla__follow_up_2__original_shape_MinorAxisLength,3.988521591212552
mask_necrosis__fla__follow_up_2__original_shape_Sphericity,0.7691656021943208
mask_necrosis__fla__follow_up_2__original_shape_SurfaceArea,88.99057480277139
mask_necrosis__fla__follow_up_2__original_shape_SurfaceVolumeRatio,1.6711845033384298
mask_necrosis__fla__follow_up_2__original_shape_VoxelVolume,60.0
mask_necrosis__fla__follow_up_2__original_firstorder_10Percentile,552.7538658038353
mask_necrosis__fla__follow_up_2__original_firstorder_90Percentile,893.8245630671588
mask_necrosis__fla__follow_up_2__original_firstorder_Energy,34450422.19915951
mask_necrosis__fla__follow_up_2__original_firstorder_Entropy,5.281727678869723
mask_necrosis__fla__follow_up_2__original_firstorder_InterquartileRange,199.02939014762512
mask_necrosis__fla__follow_up_2__original_firstorder_Kurtosis,2.277582039110194
mask_necrosis__fla__follow_up_2__original_firstorder_MeanAbsoluteDeviation,109.87153899391896
mask_necrosis__fla__follow_up_2__original_firstorder_Mean,746.5980637384777
mask_necrosis__fla__follow_up_2__original_firstorder_Median,763.5852510515838
mask_necrosis__fla__follow_up_2__original_firstorder_Range,445.7989392284097
mask_necrosis__fla__follow_up_2__original_firstorder_RobustMeanAbsoluteDeviation,84.83388356640232
mask_necrosis__fla__follow_up_2__original_firstorder_RootMeanSquared,757.7425046276111
mask_necrosis__fla__follow_up_2__original_firstorder_Skewness,-0.5634345715006319
mask_necrosis__fla__follow_up_2__original_firstorder_TotalEnergy,34450422.19915951
mask_necrosis__fla__follow_up_2__original_firstorder_Uniformity,0.0277777777777777
mask_necrosis__fla__follow_up_2__original_firstorder_Variance,16765.0345412812
mask_necrosis__fla__follow_up_2__original_glcm_Autocorrelation,3209.7938960416627
mask_necrosis__fla__follow_up_2__original_glcm_ClusterProminence,7935590.425421026
mask_necrosis__fla__follow_up_2__original_glcm_ClusterShade,-33664.399477514206
mask_necrosis__fla__follow_up_2__original_glcm_ClusterTendency,1885.568040371259
mask_necrosis__fla__follow_up_2__original_glcm_Contrast,680.5544770695791
mask_necrosis__fla__follow_up_2__original_glcm_Correlation,0.4694531728258136
mask_necrosis__fla__follow_up_2__original_glcm_DifferenceAverage,21.05126519671267
mask_necrosis__fla__follow_up_2__original_glcm_DifferenceEntropy,4.328445885074473
mask_necrosis__fla__follow_up_2__original_glcm_DifferenceVariance,195.3653625075084
mask_necrosis__fla__follow_up_2__original_glcm_Id,0.1123000235773117
mask_necrosis__fla__follow_up_2__original_glcm_Idm,0.0554603981260964
mask_necrosis__fla__follow_up_2__original_glcm_Idmn,0.9296592605926576
mask_necrosis__fla__follow_up_2__original_glcm_Idn,0.8254373792800765
mask_necrosis__fla__follow_up_2__original_glcm_Imc1,-0.8428985861261573
mask_necrosis__fla__follow_up_2__original_glcm_Imc2,0.99989777841946
mask_necrosis__fla__follow_up_2__original_glcm_InverseVariance,0.0615405748797946
mask_necrosis__fla__follow_up_2__original_glcm_JointAverage,53.89675056109362
mask_necrosis__fla__follow_up_2__original_glcm_JointEnergy,0.0174208496998222
mask_necrosis__fla__follow_up_2__original_glcm_JointEntropy,5.879512469991379
mask_necrosis__fla__follow_up_2__original_glcm_MCC,0.9999999999998844
mask_necrosis__fla__follow_up_2__original_glcm_MaximumProbability,0.0280365232511755
mask_necrosis__fla__follow_up_2__original_glcm_SumAverage,107.79350112218724
mask_necrosis__fla__follow_up_2__original_glcm_SumEntropy,4.7374497285015895
mask_necrosis__fla__follow_up_2__original_glcm_SumSquares,641.5306293602096
mask_necrosis__fla__follow_up_2__original_glrlm_GrayLevelNonUniformity,1.641963448386285
mask_necrosis__fla__follow_up_2__original_glrlm_GrayLevelNonUniformityNormalized,0.0276461999016411
mask_necrosis__fla__follow_up_2__original_glrlm_GrayLevelVariance,675.3501532710519
mask_necrosis__fla__follow_up_2__original_glrlm_HighGrayLevelRunEmphasis,3891.436671698804
mask_necrosis__fla__follow_up_2__original_glrlm_LongRunEmphasis,1.031702463459823
mask_necrosis__fla__follow_up_2__original_glrlm_LongRunHighGrayLevelEmphasis,4044.353778677463
mask_necrosis__fla__follow_up_2__original_glrlm_LongRunLowGrayLevelEmphasis,0.0231459080315439
mask_necrosis__fla__follow_up_2__original_glrlm_LowGrayLevelRunEmphasis,0.0231366521914372
mask_necrosis__fla__follow_up_2__original_glrlm_RunEntropy,5.295857054826066
mask_necrosis__fla__follow_up_2__original_glrlm_RunLengthNonUniformity,58.19117546146985
mask_necrosis__fla__follow_up_2__original_glrlm_RunLengthNonUniformityNormalized,0.9795121708158128
mask_necrosis__fla__follow_up_2__original_glrlm_RunPercentage,0.9897435897435896
mask_necrosis__fla__follow_up_2__original_glrlm_RunVariance,0.0102439145920935
mask_necrosis__fla__follow_up_2__original_glrlm_ShortRunEmphasis,0.992074384135044
mask_necrosis__fla__follow_up_2__original_glrlm_ShortRunHighGrayLevelEmphasis,3853.207394954139
mask_necrosis__fla__follow_up_2__original_glrlm_ShortRunLowGrayLevelEmphasis,0.0231343382314105
mask_necrosis__fla__follow_up_2__original_glszm_GrayLevelNonUniformity,1.4150943396226414
mask_necrosis__fla__follow_up_2__original_glszm_GrayLevelNonUniformityNormalized,0.0266998932004271
mask_necrosis__fla__follow_up_2__original_glszm_GrayLevelVariance,694.5439658241366
mask_necrosis__fla__follow_up_2__original_glszm_HighGrayLevelZoneEmphasis,3725.77358490566
mask_necrosis__fla__follow_up_2__original_glszm_LargeAreaEmphasis,1.4339622641509433
mask_necrosis__fla__follow_up_2__original_glszm_LargeAreaHighGrayLevelEmphasis,5870.811320754717
mask_necrosis__fla__follow_up_2__original_glszm_LargeAreaLowGrayLevelEmphasis,0.0260102206706535
mask_necrosis__fla__follow_up_2__original_glszm_LowGrayLevelZoneEmphasis,0.0258876337029589
mask_necrosis__fla__follow_up_2__original_glszm_SizeZoneNonUniformity,42.16981132075472
mask_necrosis__fla__follow_up_2__original_glszm_SizeZoneNonUniformityNormalized,0.7956568173727305
mask_necrosis__fla__follow_up_2__original_glszm_SmallAreaEmphasis,0.9124737945492664
mask_necrosis__fla__follow_up_2__original_glszm_SmallAreaHighGrayLevelEmphasis,3230.1011530398328
mask_necrosis__fla__follow_up_2__original_glszm_SmallAreaLowGrayLevelEmphasis,0.0258678156596856
mask_necrosis__fla__follow_up_2__original_glszm_ZoneEntropy,5.350561963997147
mask_necrosis__fla__follow_up_2__original_glszm_ZonePercentage,0.8833333333333333
mask_necrosis__fla__follow_up_2__original_glszm_ZoneVariance,0.1523673905304378
mask_necrosis__fla__follow_up_2__original_gldm_DependenceEntropy,5.327642470572448
mask_necrosis__fla__follow_up_2__original_gldm_DependenceNonUniformity,38.63333333333333
mask_necrosis__fla__follow_up_2__original_gldm_DependenceNonUniformityNormalized,0.6438888888888888
mask_necrosis__fla__follow_up_2__original_gldm_DependenceVariance,0.2955555555555555
mask_necrosis__fla__follow_up_2__original_gldm_GrayLevelNonUniformity,1.6666666666666667
mask_necrosis__fla__follow_up_2__original_gldm_GrayLevelVariance,673.0497222222223
mask_necrosis__fla__follow_up_2__original_gldm_HighGrayLevelEmphasis,3901.183333333333
mask_necrosis__fla__follow_up_2__original_gldm_LargeDependenceEmphasis,1.9
mask_necrosis__fla__follow_up_2__original_gldm_LargeDependenceHighGrayLevelEmphasis,7948.883333333333
mask_necrosis__fla__follow_up_2__original_gldm_LargeDependenceLowGrayLevelEmphasis,0.0231832064452711
mask_necrosis__fla__follow_up_2__original_gldm_LowGrayLevelEmphasis,0.0228977656122613
mask_necrosis__fla__follow_up_2__original_gldm_SmallDependenceEmphasis,0.8305555555555556
mask_necrosis__fla__follow_up_2__original_gldm_SmallDependenceHighGrayLevelEmphasis,2996.8138888888884
mask_necrosis__fla__follow_up_2__original_gldm_SmallDependenceLowGrayLevelEmphasis,0.0228551014554322
mask_necrosis__fla__follow_up_2__original_ngtdm_Busyness,0.0109743324714829
mask_necrosis__fla__follow_up_2__original_ngtdm_Coarseness,0.049801451267627
mask_necrosis__fla__follow_up_2__original_ngtdm_Complexity,18041.13682046765
mask_necrosis__fla__follow_up_2__original_ngtdm_Contrast,9.526026531695187
mask_necrosis__fla__follow_up_2__original_ngtdm_Strength,160.83931753067878
mask_all__fla__follow_up_2__original_shape_Elongation,0.8032801151815605
mask_all__fla__follow_up_2__original_shape_Flatness,0.6835951445160551
mask_all__fla__follow_up_2__original_shape_LeastAxisLength,16.11975153807481
mask_all__fla__follow_up_2__original_shape_MajorAxisLength,23.580845574154328
mask_all__fla__follow_up_2__original_shape_Maximum2DDiameterColumn,23.600847442411894
mask_all__fla__follow_up_2__original_shape_Maximum2DDiameterRow,30.0
mask_all__fla__follow_up_2__original_shape_Maximum2DDiameterSlice,31.575306807693888
mask_all__fla__follow_up_2__original_shape_Maximum3DDiameter,31.63858403911275
mask_all__fla__follow_up_2__original_shape_MeshVolume,3878.7083333333335
mask_all__fla__follow_up_2__original_shape_MinorAxisLength,18.94202434888528
mask_all__fla__follow_up_2__original_shape_Sphericity,0.565518597510789
mask_all__fla__follow_up_2__original_shape_SurfaceArea,2111.034422915839
mask_all__fla__follow_up_2__original_shape_SurfaceVolumeRatio,0.5442622237856259
mask_all__fla__follow_up_2__original_shape_VoxelVolume,3911.0
mask_all__fla__follow_up_2__original_firstorder_10Percentile,737.559736676373
mask_all__fla__follow_up_2__original_firstorder_90Percentile,1024.0
mask_all__fla__follow_up_2__original_firstorder_Energy,3218268625.363284
mask_all__fla__follow_up_2__original_firstorder_Entropy,5.491775917415227
mask_all__fla__follow_up_2__original_firstorder_InterquartileRange,199.2062729328497
mask_all__fla__follow_up_2__original_firstorder_Kurtosis,2.99715212433128
mask_all__fla__follow_up_2__original_firstorder_MeanAbsoluteDeviation,95.56218531013576
mask_all__fla__follow_up_2__original_firstorder_Mean,900.0252418776062
mask_all__fla__follow_up_2__original_firstorder_Median,914.3117552255584
mask_all__fla__follow_up_2__original_firstorder_Range,669.3391055741972
mask_all__fla__follow_up_2__original_firstorder_RobustMeanAbsoluteDeviation,79.04053646951454
mask_all__fla__follow_up_2__original_firstorder_RootMeanSquared,907.1252122467752
mask_all__fla__follow_up_2__original_firstorder_Skewness,-0.7028650813777785
mask_all__fla__follow_up_2__original_firstorder_TotalEnergy,3218268625.363284
mask_all__fla__follow_up_2__original_firstorder_Uniformity,0.068407191695093
mask_all__fla__follow_up_2__original_firstorder_Variance,12830.714676913743
mask_all__fla__follow_up_2__original_glcm_Autocorrelation,13335.987884720178
mask_all__fla__follow_up_2__original_glcm_ClusterProminence,8907871.190118207
mask_all__fla__follow_up_2__original_glcm_ClusterShade,-56985.3052406502
mask_all__fla__follow_up_2__original_glcm_ClusterTendency,1593.3388781542656
mask_all__fla__follow_up_2__original_glcm_Contrast,236.6091960751148
mask_all__fla__follow_up_2__original_glcm_Correlation,0.7418979865210401
mask_all__fla__follow_up_2__original_glcm_DifferenceAverage,10.419881985984771
mask_all__fla__follow_up_2__original_glcm_DifferenceEntropy,4.662069947346669
mask_all__fla__follow_up_2__original_glcm_DifferenceVariance,122.01168034354396
mask_all__fla__follow_up_2__original_glcm_Id,0.3286392194247569
mask_all__fla__follow_up_2__original_glcm_Idm,0.2697213554571639
mask_all__fla__follow_up_2__original_glcm_Idmn,0.9877889903543864
mask_all__fla__follow_up_2__original_glcm_Idn,0.9334533123350828
mask_all__fla__follow_up_2__original_glcm_Imc1,-0.2469036447351588
mask_all__fla__follow_up_2__original_glcm_Imc2,0.9586171315712126
mask_all__fla__follow_up_2__original_glcm_InverseVariance,0.0692673705023841
mask_all__fla__follow_up_2__original_glcm_JointAverage,114.00079871415952
mask_all__fla__follow_up_2__original_glcm_JointEnergy,0.0444394185821484
mask_all__fla__follow_up_2__original_glcm_JointEntropy,9.173655573304204
mask_all__fla__follow_up_2__original_glcm_MCC,0.8537843948437568
mask_all__fla__follow_up_2__original_glcm_MaximumProbability,0.2082531098339671
mask_all__fla__follow_up_2__original_glcm_SumAverage,228.0015974283189
mask_all__fla__follow_up_2__original_glcm_SumEntropy,6.2634930176094485
mask_all__fla__follow_up_2__original_glcm_SumSquares,457.4870185573448
mask_all__fla__follow_up_2__original_glrlm_GrayLevelNonUniformity,65.59431908225534
mask_all__fla__follow_up_2__original_glrlm_GrayLevelNonUniformityNormalized,0.0205407427940587
mask_all__fla__follow_up_2__original_glrlm_GrayLevelVariance,466.1289484275573
mask_all__fla__follow_up_2__original_glrlm_HighGrayLevelRunEmphasis,11550.940832845878
mask_all__fla__follow_up_2__original_glrlm_LongRunEmphasis,2.557628969991175
mask_all__fla__follow_up_2__original_glrlm_LongRunHighGrayLevelEmphasis,39568.60779973472
mask_all__fla__follow_up_2__original_glrlm_LongRunLowGrayLevelEmphasis,0.0005178489375531
mask_all__fla__follow_up_2__original_glrlm_LowGrayLevelRunEmphasis,0.0004298429185826
mask_all__fla__follow_up_2__original_glrlm_RunEntropy,6.43550133496962
mask_all__fla__follow_up_2__original_glrlm_RunLengthNonUniformity,2671.111560625923
mask_all__fla__follow_up_2__original_glrlm_RunLengthNonUniformityNormalized,0.8397568843256287
mask_all__fla__follow_up_2__original_glrlm_RunPercentage,0.81348464882088
